"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min","none"
DAVIS.A,19821116,2359,0.00,,44,36,,,,,,,53,52,,51,0.05,94.6,86.4,
DAVIS.A,19821117,2359,0.67,,48,40,,,,,,,52,52,,206,0.05,93.2,88.6,
DAVIS.A,19821118,2359,1.18,,59,46,,,,,,,53,52,,74,0.05,92.2,83.6,
DAVIS.A,19821119,2359,0.04,,64,42,,,,,,,54,52,,243,0.05,91.0,57.2,
DAVIS.A,19821120,2359,0.00,,67,34,,,,,,,53,52,,281,0.05,96.0,45.9,
DAVIS.A,19821121,2359,0.04,,58,31,,,,,,,52,50,,180,0.05,98.3,73.5,
DAVIS.A,19821122,2359,0.79,,47,43,,,,,,,52,51,,200,0.05,92.9,89.9,
DAVIS.A,19821123,2359,0.08,,55,44,,,,,,,52,51,,87,0.05,93.2,84.5,
DAVIS.A,19821124,2359,0.00,,59,36,,,,,,,52,51,,267,0.07,92.3,56.7,
DAVIS.A,19821125,2359,0.00,,57,30,,,,,,,51,50,,197,0.04,96.6,71.2,
DAVIS.A,19821126,2359,0.04,,48,40,,,,,,,51,51,,50,0.01,100.0,86.7,
DAVIS.A,19821127,2359,0.16,,53,43,,,,,,,52,51,,63,0.02,93.8,85.4,
DAVIS.A,19821128,2359,0.31,,58,49,,,,,,,53,52,,69,0.03,90.7,84.4,
DAVIS.A,19821129,2359,0.79,,56,49,,,,,,,53,53,,176,0.02,89.6,85.6,
DAVIS.A,19821130,2359,0.43,,54,44,,,,,,,53,52,,79,0.04,89.3,69.0,
DAVIS.A,19821201,2359,0.00,,57,38,,,,,,,52,51,,250,0.05,88.2,52.5,
DAVIS.A,19821202,2359,0.04,,52,40,,,,,,,51,51,,92,0.02,90.2,77.9,
DAVIS.A,19821203,2359,0.00,,64,42,,,,,,,52,51,,190,0.04,91.5,57.6,
DAVIS.A,19821204,2359,0.00,,57,40,,,,,,,52,51,,129,0.03,95.6,81.7,
DAVIS.A,19821205,2359,0.00,,54,41,,,,,,,52,51,,73,0.03,98.6,83.5,
DAVIS.A,19821206,2359,0.04,,52,44,,,,,,,52,52,,38,0.01,92.5,73.5,
DAVIS.A,19821207,2359,0.00,,55,41,,,,,,,52,50,,248,0.13,65.9,46.2,
DAVIS.A,19821208,2359,0.00,,57,41,,,,,,,50,48,,228,0.14,66.3,38.0,
DAVIS.A,19821209,2359,0.00,,62,33,,,,,,,49,48,,244,0.07,91.2,38.8,
DAVIS.A,19821210,2359,0.04,,56,31,,,,,,,49,47,,216,0.04,95.8,61.2,
DAVIS.A,19821211,2359,0.00,,61,29,,,,,,,48,46,,232,0.04,95.8,59.5,
DAVIS.A,19821212,2359,0.08,,51,30,,,,,,,48,46,,120,0.02,97.6,76.5,
DAVIS.A,19821213,2359,0.00,,44,33,,,,,,,48,47,,66,0.02,100.0,85.4,
DAVIS.A,19821214,2359,0.00,,44,39,,,,,,,48,48,,37,0.01,92.1,86.4,
DAVIS.A,19821215,2359,0.04,,54,41,,,,,,,49,48,,75,0.02,89.6,82.2,
DAVIS.A,19821216,2359,0.00,,57,42,,,,,,,50,48,,135,0.05,88.1,74.0,
DAVIS.A,19821217,2359,0.00,,62,36,,,,,,,51,50,,194,0.05,88.7,65.9,
DAVIS.A,19821218,2359,0.04,,61,34,,,,,,,50,48,,226,0.04,91.3,57.0,
DAVIS.A,19821219,2359,0.00,,56,31,,,,,,,49,47,,224,0.04,97.3,66.3,
DAVIS.A,19821220,2359,0.35,,54,41,,,,,,,49,48,,41,0.02,96.9,82.1,
DAVIS.A,19821221,2359,0.71,,53,43,,,,,,,50,49,,28,0.02,87.9,77.7,
DAVIS.A,19821222,800,1.02,R,57,43,,,,,,,49,47,,138,0.02,,,
DAVIS.A,19821223,800,0.90,R,52,41,,,,,,,49,47,,158,0.02,,,
DAVIS.A,19821224,800,0.00,,50,38,,,,,,,48,46,,131,0.02,,,
DAVIS.A,19821225,800,0.00,,44,31,,,,,,,48,46,,138,0.02,,,
DAVIS.A,19821226,800,0.00,,49,35,,,,,,,48,46,,136,0.02,,,
DAVIS.A,19821227,800,0.00,,52,36,,,,,,,48,46,,124,0.02,,,
DAVIS.A,19821228,800,0.00,,52,32,,,,,,,48,46,,126,0.02,,,
DAVIS.A,19821229,800,0.00,,52,30,,,,,,,48,46,,142,0.02,,,
DAVIS.A,19821230,800,0.00,,47,36,,,,,,,48,46,,126,0.02,,,
DAVIS.A,19821231,800,0.00,,47,27,,,,,,,48,46,,142,0.02,,,
DAVIS.A,19830101,800,0.00,,42,33,,,,,,,49,47,,143,0.02,,,
DAVIS.A,19830102,800,0.00,,43,33,,,,,,,49,48,,142,0.03,83.2,82.6,
DAVIS.A,19830103,800,0.00,,42,33,,,,,,,49,47,,141,0.02,86.7,72.7,
DAVIS.A,19830104,800,0.00,,41,35,,,,,,,50,47,,129,0.02,80.9,75.7,
DAVIS.A,19830105,2359,0.00,,41,35,,,,,,,45,45,,45,0.02,89.8,78.1,
DAVIS.A,19830106,2359,0.00,,41,35,,,,,,,46,45,,48,0.02,92.2,77.5,
DAVIS.A,19830107,2359,0.00,,52,37,,,,,,,46,45,,97,0.03,93.9,71.7,
DAVIS.A,19830108,2359,0.00,,42,39,,,,,,,46,46,,32,0.02,88.5,78.7,
DAVIS.A,19830109,2359,0.00,,64,33,,,,,,,47,45,,257,0.14,91.4,23.9,
DAVIS.A,19830110,2359,0.00,,59,28,,,,,,,46,45,,161,0.03,85.8,49.8,
DAVIS.A,19830111,2359,0.04,,48,28,,,,,,,46,44,,166,0.04,91.8,71.8,
DAVIS.A,19830112,2359,0.00,,42,35,,,,,,,46,45,,70,0.02,92.0,75.7,
DAVIS.A,19830113,2359,0.00,,46,34,,,,,,,46,45,,141,0.03,92.3,69.7,
DAVIS.A,19830114,2359,0.00,,49,34,,,,,,,46,45,,103,0.03,92.3,70.8,
DAVIS.A,19830115,2359,0.20,,51,36,,,,,,,47,45,,101,0.03,87.3,68.4,
DAVIS.A,19830116,2359,0.20,,52,43,,,,,,,47,46,,69,0.03,81.5,64.7,
DAVIS.A,19830117,2359,0.04,,51,45,,,,,,,48,47,,57,0.03,86.6,67.5,
DAVIS.A,19830118,2359,0.67,,50,43,,,,,,,48,48,,43,0.04,90.3,68.1,
DAVIS.A,19830119,2359,0.00,,61,35,,,,,,,48,47,,240,0.06,78.3,44.0,
DAVIS.A,19830120,2359,0.00,,58,29,,,,,,,47,45,,274,0.06,81.5,44.1,
DAVIS.A,19830121,2359,0.08,,52,36,,,,,,,47,46,,103,0.04,79.8,67.3,
DAVIS.A,19830122,2359,1.02,,53,41,,,,,,,48,47,,59,0.04,86.9,75.0,
DAVIS.A,19830123,2359,1.30,,58,41,,,,,,,50,48,,81,0.04,73.5,71.4,
DAVIS.A,19830124,800,1.34,R,60,46,,,,,,,49,47,,186,0.04,,,
DAVIS.A,19830125,800,0.02,DZ,55,42,,,,,,,50,47,,192,0.04,,,
DAVIS.A,19830126,2359,1.18,,60,53,,,,,,,51,50,,32,0.06,76.5,61.9,
DAVIS.A,19830127,2359,0.31,,58,45,,,,,,,52,51,,164,0.06,77.5,70.5,
DAVIS.A,19830128,2359,0.31,,53,43,,,,,,,51,50,,89,0.06,78.8,70.3,
DAVIS.A,19830129,2359,0.39,,54,40,,,,,,,51,50,,127,0.06,78.6,68.1,
DAVIS.A,19830130,2359,0.00,,62,37,,,,,,,50,48,,240,0.06,88.0,54.3,
DAVIS.A,19830131,2359,0.00,,61,36,,,,,,,50,48,,290,0.06,84.7,58.6,
DAVIS.A,19830201,2359,0.00,,59,33,,,,,,,49,47,,277,0.03,89.8,59.9,
DAVIS.A,19830202,2359,0.00,,53,41,,,,,,,49,48,,103,0.01,77.6,67.1,
DAVIS.A,19830203,2359,0.00,,59,35,,,,,,,50,48,,280,0.04,79.8,50.9,
DAVIS.A,19830204,2359,0.04,,61,31,,,,,,,49,46,,240,0.03,84.5,55.7,
DAVIS.A,19830205,2359,0.24,,52,45,,,,,,,49,48,,70,0.01,76.0,71.3,
DAVIS.A,19830206,2359,0.51,,51,47,,,,,,,49,48,,39,0.01,77.1,74.8,
DAVIS.A,19830207,2359,0.67,,57,49,,,,,,,51,49,,43,,83.9,67.7,
DAVIS.A,19830208,2359,0.08,,55,48,,,,,,,51,50,,98,0.01,77.2,65.9,
DAVIS.A,19830209,2359,0.04,,59,47,,,,,,,51,50,,135,0.01,76.1,62.5,
DAVIS.A,19830210,2359,0.00,,66,49,,,,,,,53,51,,180,0.02,75.2,59.9,
DAVIS.A,19830211,2359,0.20,,65,43,,,,,,,53,52,,222,0.03,85.9,60.3,
DAVIS.A,19830212,2359,0.79,,60,50,,,,,,,54,53,,87,0.01,74.2,66.5,
DAVIS.A,19830213,2359,0.00,,69,43,,,,,,,54,52,,340,0.04,77.1,39.9,
DAVIS.A,19830214,2359,0.00,,63,42,,,,,,,53,51,,292,0.03,82.0,58.7,
DAVIS.A,19830215,2359,0.04,,57,40,,,,,,,52,51,,118,0.00,82.6,62.8,
DAVIS.A,19830216,2359,0.00,,68,43,,,,,,,54,51,,288,0.03,84.4,52.4,
DAVIS.A,19830217,2359,0.04,,64,38,,,,,,,53,51,,221,0.05,92.3,58.1,
DAVIS.A,19830218,2359,0.31,,65,40,,,,,,,54,53,,229,0.05,75.0,53.4,
DAVIS.A,19830219,2359,0.00,,61,36,,,,,,,53,51,,312,0.06,77.1,56.3,
DAVIS.A,19830220,2359,0.00,,72,35,,,,,,,53,50,,289,0.05,92.6,44.5,
DAVIS.A,19830221,2359,0.00,,66,41,,,,,,,53,51,,232,0.04,81.1,57.7,
DAVIS.A,19830222,2359,0.00,,71,47,,,,,,,54,52,,292,0.01,74.9,47.7,
DAVIS.A,19830223,2359,0.43,,58,46,,,,,,,54,53,,68,0.01,79.7,59.3,
DAVIS.A,19830224,2359,0.00,,69,46,,,,,,,55,53,,319,0.01,84.7,48.9,
DAVIS.A,19830225,2359,1.69,,50,45,,,,,,,54,51,,298,,76.8,58.4,
DAVIS.A,19830226,2359,0.43,,61,45,,,,,,,52,51,,143,0.01,79.6,30.7,
DAVIS.A,19830227,2359,0.35,,59,47,,,,,,,53,52,,224,,76.1,30.6,
DAVIS.A,19830228,2359,0.75,,57,50,,,,,,,53,53,,30,,75.6,45.0,
DAVIS.A,19830301,2359,0.91,,61,51,,,,,,,54,53,,200,0.03,74.5,36.8,
DAVIS.A,19830302,2359,0.75,,58,51,,,,,,,54,53,,308,,73.0,36.9,
DAVIS.A,19830303,2359,0.55,,56,46,,,,,,,55,54,,309,0.02,94.4,32.9,
DAVIS.A,19830304,2359,0.00,,70,43,,,,,,,55,53,,350,0.05,96.4,59.6,
DAVIS.A,19830305,2359,0.08,,58,45,,,,,,,55,54,,151,0.01,96.1,84.8,
DAVIS.A,19830306,2359,0.43,,67,38,,,,,,,54,53,,259,0.01,96.2,60.2,
DAVIS.A,19830307,2359,0.04,,64,50,,,,,,,55,54,,190,0.00,93.8,79.0,
DAVIS.A,19830308,2359,0.04,,78,53,,,,,,,57,55,,521,0.03,94.0,52.7,
DAVIS.A,19830309,2359,0.00,,70,51,,,,,,,57,56,,272,0.10,93.1,74.3,
DAVIS.A,19830310,2359,0.67,,75,50,,,,,,,58,56,,215,0.08,93.9,66.4,
DAVIS.A,19830311,2359,0.00,,74,45,,,,,,,58,56,,407,0.14,93.4,48.7,
DAVIS.A,19830312,2359,1.22,,58,50,,,,,,,57,56,,329,0.04,93.3,88.9,
DAVIS.A,19830313,2359,0.83,,68,48,,,,,,,57,56,,371,0.15,91.5,59.8,
DAVIS.A,19830314,2359,0.04,,69,41,,,,,,,57,55,,402,0.13,93.1,45.1,
DAVIS.A,19830315,2359,0.00,,63,39,,,,,,,56,54,,474,0.17,94.2,45.8,
DAVIS.A,19830316,2359,0.51,,56,37,,,,,,,54,52,,116,0.03,95.2,76.4,
DAVIS.A,19830317,2359,0.08,,57,45,,,,,,,54,53,,201,0.06,94.0,81.5,
DAVIS.A,19830318,2359,0.00,,60,39,,,,,,,55,53,,279,0.09,94.6,62.9,
DAVIS.A,19830319,2359,0.00,,74,36,,,,,,,55,52,,443,0.15,98.4,46.3,
DAVIS.A,19830320,2359,0.55,,58,45,,,,,,,55,54,,137,0.04,92.9,81.5,
DAVIS.A,19830321,2359,0.04,,64,44,,,,,,,55,53,,365,0.13,93.5,62.2,
DAVIS.A,19830322,2359,0.43,,62,44,,,,,,,54,53,,251,0.09,92.9,63.2,
DAVIS.A,19830323,2359,0.47,,56,42,,,,,,,53,52,,161,0.05,94.6,79.9,
DAVIS.A,19830324,2359,0.08,,53,36,,,,,,,52,51,,147,0.04,96.1,82.7,
DAVIS.A,19830325,2359,0.00,,69,32,,,,,,,54,50,,498,0.17,97.9,43.0,
DAVIS.A,19830326,2359,0.24,,59,37,,,,,,,53,51,,259,0.10,95.4,67.0,
DAVIS.A,19830327,2359,0.43,,64,45,,,,,,,55,52,,316,0.12,93.3,63.4,
DAVIS.A,19830328,2359,0.00,,69,39,,,,,,,55,52,,380,0.14,92.7,43.0,
DAVIS.A,19830329,2359,0.00,,66,49,,,,,,,56,54,,295,0.11,92.4,65.9,
DAVIS.A,19830330,2359,0.00,,71,47,,,,,,,57,54,,461,0.05,93.0,65.2,
DAVIS.A,19830331,2359,0.00,,74,47,,,,,,,59,55,,548,0.20,89.9,38.6,
DAVIS.A,19830401,2359,0.00,,75,41,,,,,,,58,55,,489,0.21,94.5,39.7,
DAVIS.A,19830402,2359,0.00,,72,42,,,,,,,58,56,,476,0.18,90.8,36.2,
DAVIS.A,19830403,2359,0.00,,62,37,,,,,,,57,55,,563,0.24,92.3,35.8,
DAVIS.A,19830404,2359,0.00,,66,46,,,,,,,55,53,,561,0.29,54.9,36.3,
DAVIS.A,19830405,2359,0.00,,69,39,,,,,,,55,53,,568,0.28,76.5,20.2,
DAVIS.A,19830406,2359,0.00,,70,39,,,,,,,56,52,,578,0.24,89.1,20.0,
DAVIS.A,19830407,2359,0.00,,83,37,,,,,,,57,52,,560,0.22,94.2,17.2,
DAVIS.A,19830408,2359,0.00,,70,39,,,,,,,58,54,,565,0.22,94.5,44.0,
DAVIS.A,19830409,2359,0.00,,63,44,,,,,,,57,55,,414,0.16,91.5,52.1,
DAVIS.A,19830410,2359,0.00,,71,39,,,,,,,57,54,,455,0.16,93.2,37.2,
DAVIS.A,19830411,2359,0.04,,66,38,,,,,,,55,54,,295,0.09,94.7,51.3,
DAVIS.A,19830412,2359,0.04,,64,39,,,,,,,56,53,,494,0.19,94.6,40.9,
DAVIS.A,19830413,2359,0.00,,71,38,,,,,,,56,52,,576,0.24,87.1,19.6,
DAVIS.A,19830414,2359,0.00,,76,33,,,,,,,57,52,,563,0.21,95.8,22.3,
DAVIS.A,19830415,2359,0.00,,75,38,,,,,,,58,53,,532,0.21,94.5,31.4,
DAVIS.A,19830416,2359,0.00,,79,47,,,,,,,59,56,,416,0.19,81.7,26.8,
DAVIS.A,19830417,2359,0.00,,74,48,,,,,,,58,56,,330,0.15,88.7,39.9,
DAVIS.A,19830418,2359,0.00,,69,49,,,,,,,57,56,,295,0.12,91.7,62.7,
DAVIS.A,19830419,2359,0.12,,75,49,,,,,,,64,56,,334,0.09,91.9,53.4,
DAVIS.A,19830420,2359,0.00,,76,49,,,,,,,64,61,,559,0.12,93.1,43.4,
DAVIS.A,19830421,2359,0.00,,75,44,,,,,,,63,60,,579,0.12,94.1,52.9,
DAVIS.A,19830422,2359,0.00,,64,48,,,,,,,61,59,,337,0.15,86.8,54.4,
DAVIS.A,19830423,2359,0.67,,60,46,,,,,,,59,57,,167,0.06,92.7,68.0,
DAVIS.A,19830424,2359,0.28,,63,43,,,,,,,58,56,,390,0.07,93.3,61.3,
DAVIS.A,19830425,2359,0.00,,71,40,,,,,,,60,55,,582,0.22,93.7,39.8,
DAVIS.A,19830426,2359,0.00,,69,41,,,,,,,61,57,,484,0.18,93.6,39.1,
DAVIS.A,19830427,2359,0.75,,60,48,,,,,,,59,58,,585,0.05,92.1,83.8,
DAVIS.A,19830428,2359,0.51,,67,52,,,,,,,60,58,,319,0.11,91.9,73.1,
DAVIS.A,19830429,2359,0.47,,68,50,,,,,,,60,58,,254,0.09,91.8,73.3,
DAVIS.A,19830430,2359,0.20,,66,47,,,,,,,60,58,,369,0.13,92.1,54.3,
DAVIS.A,19830501,2359,0.00,,73,45,,,,,,,62,58,,449,0.18,93.1,52.9,
DAVIS.A,19830502,2359,0.00,,76,43,,,,,,,63,59,,532,0.20,95.5,46.7,
DAVIS.A,19830503,2359,0.00,,80,45,,,,,,,65,60,,600,0.22,92.6,39.6,
DAVIS.A,19830504,2359,0.04,,68,49,,,,,,,63,61,,478,0.20,88.4,49.0,
DAVIS.A,19830505,2359,0.24,,61,44,,,,,,,61,59,,276,0.10,91.1,66.7,
DAVIS.A,19830506,2359,0.04,,61,44,,,,,,,61,59,,276,0.24,94.0,32.0,
DAVIS.A,19830507,2359,0.00,,78,43,,,,,,,64,59,,640,0.26,91.3,28.1,
DAVIS.A,19830508,2359,0.00,,72,41,,,,,,,63,60,,596,0.26,92.8,30.7,
DAVIS.A,19830509,2359,0.00,,71,42,,,,,,,61,59,,678,0.24,71.9,15.1,
DAVIS.A,19830510,2359,0.00,,72,45,,,,,,,61,58,,671,0.30,85.8,19.0,
DAVIS.A,19830511,2359,0.00,,79,49,,,,,,,62,58,,664,0.35,85.0,13.2,
DAVIS.A,19830512,2359,0.00,,87,46,,,,,,,69,63,,549,0.23,92.1,32.2,
DAVIS.A,19830513,2359,0.00,,84,45,,,,,,,69,64,,646,0.28,93.0,16.8,
DAVIS.A,19830514,2359,0.00,,91,45,,,,,,,70,64,,654,0.28,93.8,21.5,
DAVIS.A,19830515,2359,0.00,,85,52,,,,,,,70,65,,672,0.27,90.0,24.2,
DAVIS.A,19830516,2359,0.00,,81,55,,,,,,,70,65,,692,0.28,49.6,12.9,
DAVIS.A,19830517,2359,0.00,,87,56,,,,,,,69,64,,682,0.28,53.7,11.5,
DAVIS.A,19830518,2359,0.00,,90,52,,,,,,,69,64,,650,0.36,64.9,18.0,
DAVIS.A,19830519,2359,0.00,,91,66,,,,,,,69,65,,686,0.36,43.7,12.9,
DAVIS.A,19830520,2359,0.00,,94,61,,,,,,,70,65,,680,0.34,67.5,12.2,
DAVIS.A,19830521,2359,0.00,,94,56,,,,,,,70,65,,676,0.36,87.9,28.2,
DAVIS.A,19830522,2359,0.00,,96,51,,,,,,,71,65,,683,0.25,90.9,26.9,
DAVIS.A,19830523,2359,0.00,,95,48,,,,,,,72,66,,685,0.32,92.0,24.9,
DAVIS.A,19830524,2359,0.00,,95,51,,,,,,,71,66,,677,0.25,91.8,27.4,
DAVIS.A,19830525,2359,0.00,,96,52,,,,,,,72,66,,674,0.28,91.4,29.8,
DAVIS.A,19830526,2359,0.00,,103,49,,,,,,,71,66,,664,0.32,92.6,19.8,
DAVIS.A,19830527,2359,0.00,,101,51,,,,,,,73,67,,665,0.32,90.5,16.7,
DAVIS.A,19830528,2359,0.00,,87,55,,,,,,,73,67,,485,0.31,86.7,39.8,
DAVIS.A,19830529,2359,0.00,,86,51,,,,,,,72,67,,681,0.33,88.8,32.3,
DAVIS.A,19830530,2359,0.00,,86,50,,,,,,,72,67,,666,0.33,91.1,37.4,
DAVIS.A,19830531,2359,0.00,,79,57,,,,,,,73,68,,284,0.26,91.4,39.7,
DAVIS.A,19830601,2359,0.00,,78,55,,,,,,,73,68,,486,0.21,88.4,47.3,
DAVIS.A,19830602,2359,0.00,,85,53,,,,,,,72,67,,646,0.25,89.8,38.9,
DAVIS.A,19830603,2359,0.00,,87,54,,,,,,,72,67,,628,0.28,89.4,37.3,
DAVIS.A,19830604,2359,0.00,,92,54,,,,,,,72,67,,678,0.30,89.6,11.4,
DAVIS.A,19830605,2359,0.00,,96,58,,,,,,,72,67,,702,0.42,85.9,10.1,
DAVIS.A,19830606,2359,0.00,,102,65,,,,,,,72,67,,651,0.34,53.9,10.2,
DAVIS.A,19830607,2359,0.00,,100,61,,,,,,,73,67,,677,0.34,81.8,14.6,
DAVIS.A,19830608,2359,0.00,,86,57,,,,,,,73,68,,667,0.29,85.5,35.4,
DAVIS.A,19830609,2359,0.00,,89,54,,,,,,,74,68,,681,0.29,90.1,31.8,
DAVIS.A,19830610,2359,0.08,,89,55,,,,,,,76,69,,508,0.23,90.1,23.8,
DAVIS.A,19830611,2359,0.00,,86,51,,,,,,,77,68,,671,0.23,89.5,42.2,
DAVIS.A,19830612,2359,0.00,,91,50,,,,,,,76,68,,716,0.33,90.6,10.8,
DAVIS.A,19830613,2359,0.00,,102,56,,,,,,,79,68,,713,0.34,79.0,8.7,
DAVIS.A,19830614,2359,0.00,,94,55,,,,,,,78,70,,668,0.35,86.6,10.5,
DAVIS.A,19830615,2359,0.00,,93,54,,,,,,,83,69,,694,0.32,88.5,11.0,
DAVIS.A,19830616,2359,0.00,,103,58,,,,,,,81,73,,692,0.36,79.1,9.8,
DAVIS.A,19830617,2359,0.00,,88,54,,,,,,,78,72,,710,0.36,87.0,16.2,
DAVIS.A,19830618,2359,0.00,,91,51,,,,,,,78,69,,713,0.32,84.0,11.1,
DAVIS.A,19830619,2359,0.00,,89,55,,,,,,,78,69,,712,0.38,74.9,10.3,
DAVIS.A,19830620,2359,0.00,,94,55,,,,,,,80,69,,666,0.33,72.6,12.5,
DAVIS.A,19830621,2359,0.00,,96,54,,,,,,,82,69,,678,0.33,87.2,12.9,
DAVIS.A,19830622,2359,0.00,,90,56,,,,,,,79,71,,686,0.35,87.1,13.9,
DAVIS.A,19830623,2359,0.00,,87,54,,,,,,,77,69,,692,0.32,87.8,16.2,
DAVIS.A,19830624,2359,0.00,,93,48,,,,,,,79,68,,709,0.31,91.5,10.5,
DAVIS.A,19830625,2359,0.00,,100,53,,,,,,,81,69,,694,0.32,87.9,9.5,
DAVIS.A,19830626,2359,0.00,,96,57,,,,,,,81,71,,694,0.35,86.7,12.3,
DAVIS.A,19830627,2359,0.00,,86,52,,,,,,,82,69,,692,0.29,89.4,33.3,
DAVIS.A,19830628,2359,0.00,,90,54,,,,,,,80,70,,646,0.27,91.1,32.1,
DAVIS.A,19830629,2359,0.00,,92,55,,,,,,,81,71,,662,0.29,89.3,24.6,
DAVIS.A,19830630,2359,0.00,,87,54,,,,,,,79,71,,665,0.30,86.8,28.9,
DAVIS.A,19830701,2359,0.00,,74,58,,,,,,,72,70,,263,0.13,88.6,58.2,
DAVIS.A,19830702,2359,0.00,,88,56,,,,,,,79,68,,685,0.27,90.7,23.9,
DAVIS.A,19830703,2359,0.00,,94,53,,,,,,,79,69,,697,0.34,90.1,11.5,
DAVIS.A,19830704,2359,0.00,,106,58,,,,,,,82,71,,698,0.34,86.0,9.5,
DAVIS.A,19830705,2359,0.00,,101,59,,,,,,,83,72,,696,0.33,87.0,17.4,
DAVIS.A,19830706,2359,0.00,,86,55,,,,,,,78,70,,702,0.34,86.8,25.7,
DAVIS.A,19830707,2359,0.00,,83,51,,,,,,,75,68,,605,0.27,89.4,20.2,
DAVIS.A,19830708,2359,0.00,,85,45,,,,,,,76,67,,644,0.26,93.1,19.4,
DAVIS.A,19830709,2359,0.00,,85,49,,,,,,,75,68,,693,0.36,87.4,11.4,
DAVIS.A,19830710,2359,0.00,,96,62,,,,,,,74,67,,696,0.49,25.0,9.4,
DAVIS.A,19830711,2359,0.00,,107,62,,,,,,,79,69,,692,0.35,47.8,7.6,
DAVIS.A,19830712,2359,0.00,,109,59,,,,,,,85,70,,681,0.35,68.6,7.5,
DAVIS.A,19830713,2359,0.00,,109,64,,,,,,,83,73,,672,0.35,75.0,8.2,
DAVIS.A,19830714,2359,0.00,,100,65,,,,,,,83,74,,660,0.34,74.3,14.6,
DAVIS.A,19830715,2359,0.00,,97,63,,,,,,,79,73,,686,0.39,54.3,9.7,
DAVIS.A,19830716,2359,0.00,,89,55,,,,,,,78,71,,672,0.33,89.0,25.4,
DAVIS.A,19830717,2359,0.00,,84,53,,,,,,,78,69,,677,0.28,89.5,27.5,
DAVIS.A,19830718,2359,0.00,,82,51,,,,,,,76,68,,645,0.29,91.7,27.1,
DAVIS.A,19830719,2359,0.00,,83,49,,,,,,,76,67,,665,0.28,91.7,22.0,
DAVIS.A,19830720,830,0.00,,89,51,,,,,,,77,68,,665,0.29,100.0,12.0,
DAVIS.A,19830721,2359,0.00,,91,53,,,,,,,81,68,,669,0.31,87.5,11.4,
DAVIS.A,19830722,2359,0.00,,87,56,,,,,,,79,71,,673,0.28,89.5,23.7,
DAVIS.A,19830723,2359,0.00,,87,52,,,,,,,79,70,,674,0.27,91.5,20.5,
DAVIS.A,19830724,2359,0.00,,83,53,,,,,,,76,70,,649,0.28,91.5,39.8,
DAVIS.A,19830725,2359,0.00,,83,55,,,,,,,78,69,,639,0.25,91.3,34.7,
DAVIS.A,19830726,2359,0.00,,91,53,,,,,,,79,70,,639,0.26,91.1,18.1,
DAVIS.A,19830727,2359,0.00,,90,56,,,,,,,80,71,,632,0.29,89.5,20.9,
DAVIS.A,19830728,2359,0.00,,90,58,,,,,,,81,72,,638,0.27,89.1,29.6,
DAVIS.A,19830729,2359,0.00,,95,56,,,,,,,82,73,,629,0.26,89.4,15.5,
DAVIS.A,19830730,2359,0.00,,94,59,,,,,,,82,73,,639,0.29,87.5,15.6,
DAVIS.A,19830731,2359,0.00,,94,57,,,,,,,82,73,,640,0.27,89.9,23.4,
DAVIS.A,19830801,2359,0.00,,95,57,,,,,,,82,73,,632,0.29,88.0,17.7,
DAVIS.A,19830802,2359,0.00,,94,60,,,,,,,84,73,,628,0.30,89.2,21.4,
DAVIS.A,19830803,2359,0.00,,94,58,,,,,,,82,74,,637,0.31,89.3,11.6,
DAVIS.A,19830804,2359,0.00,,89,57,,,,,,,80,72,,639,0.29,89.2,16.4,
DAVIS.A,19830805,2359,0.00,,97,51,,,,,,,81,71,,634,0.26,90.6,9.9,
DAVIS.A,19830806,2359,0.00,,104,58,,,,,,,82,73,,637,0.34,80.3,7.7,
DAVIS.A,19830807,2359,0.00,,100,67,,,,,,,81,75,,591,0.37,56.7,8.5,
DAVIS.A,19830808,2359,0.00,,101,65,,,,,,,83,74,,629,0.32,77.4,10.3,
DAVIS.A,19830809,2359,0.00,,90,60,,,,,,,80,73,,648,0.32,87.5,19.9,
DAVIS.A,19830810,2359,0.00,,88,60,,,,,,,80,72,,612,0.27,88.4,20.9,
DAVIS.A,19830811,2359,0.00,,93,51,,,,,,,80,71,,636,0.27,92.1,10.9,
DAVIS.A,19830812,2359,0.00,,101,60,,,,,,,85,72,,612,0.34,77.0,8.3,
DAVIS.A,19830813,2359,0.00,,98,64,,,,,,,83,76,,593,0.33,80.1,14.9,
DAVIS.A,19830814,2359,0.00,,91,61,,,,,,,79,74,,364,0.20,78.9,23.5,
DAVIS.A,19830815,2359,0.00,,99,73,,,,,,,83,76,,584,0.33,66.6,15.5,
DAVIS.A,19830816,2359,0.00,,101,64,,,,,,,83,75,,600,0.32,67.1,11.6,
DAVIS.A,19830817,2359,0.00,,96,61,,,,,,,83,74,,592,0.29,86.3,14.2,
DAVIS.A,19830818,2359,0.00,,87,59,,,,,,,79,73,,532,0.27,87.1,23.6,
DAVIS.A,19830819,2359,0.04,,84,64,,,,,,,78,73,,365,0.17,87.5,45.5,
DAVIS.A,19830820,2359,0.00,,85,62,,,,,,,79,73,,546,0.25,88.4,39.7,
DAVIS.A,19830821,2359,0.00,,83,59,,,,,,,76,72,,448,0.21,87.4,40.8,
DAVIS.A,19830822,2359,0.00,,83,57,,,,,,,77,71,,566,0.25,89.4,35.7,
